Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,_pmid_norm,_year_int,_issn_norm,_title_norm,APC 2025 (USD),Publisher,Journal,_journal_label,_publisher,apc_original,_waived_by_issn,_waived_by_title,_is_waived,apc_effective
R01HD034242,"Department of Clinical and Biomedical Sciences, Faculty of Health and Life Sciences, University of Exeter, Exeter, UK.",2025,"Decina, Caitlin S; Beaumont, Robin N; Juodakis, Julius; Warrington, Nicole M; Patel, Kashyap A; Njølstad, Pål R; Johansson, Stefan; Hattersley, Andrew T; Jacobsson, Bo; Lowe Jr, William L; Evans, David M; Freathy, Rachel M",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39973999'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11839000,39973999,2025 Jan 29,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11839000'>The influence of fetal sex on maternal blood pressure in pregnancy.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39973999&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11839000/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39973999'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11839000/'>Cited By, Google</a>", ,39973999,2025,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
R01AR074274,"Instituto de Engenharia de Sistemas e Computadores-Investigação e Desenvolvimento, 1000-029 Lisbon, Portugal.",2025,"Nunes, Diogo A P; Furrer, Dan; Berger, Sara; Cecchi, Guillermo; Ferreira-Gomes, Joana; Neto, Fani; Martins de Matos, David; Apkarian, A Vania; Branco, Paulo",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39974011'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11838926,39974011,2025 Feb 13,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11838926'>Advancing the prediction and understanding of placebo responses in chronic back pain using large language models.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39974011&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11838926/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39974011'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11838926/'>Cited By, Google</a>", ,39974011,2025,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
R01HL122477,"Longitudinal Studies Section, Translational Gerontology Branch, NIH, NIA, 251 Bayview Boulevard, Baltimore MD, 21224, USA.",2025,"Tanaka, Toshiko; Rosano, Caterina; Huang, Xiaoning; Tian, Qu; Landman, Bennett A; Moore, Ann Z; Miljkovic, Iva; Perry, Andrew; Khan, Sadiya; Kalhan, Ravi; Carr, John Jeffrey; Terry, James G; Yaffe, Kristine; Walker, Keenan; Candia, Julián; Ferrucci, Luigi",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39974123'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11838923,39974123,2025 Jan 27,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11838923'>Plasma proteomic analysis of intermuscular fat links muscle integrity with processing speed in older adults.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39974123&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11838923/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39974123'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11838923/'>Cited By, Google</a>", ,39974123,2025,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
DP2NS120847, ,2025,"Kristl, Amy C; Koh, Natalie; Agrios, Mark; Savya, Sajishnu; Ma, Zhengyu; Basrai, Diya; Hsu, Sarah; Miri, Andrew",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39974973'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11838327,39974973,2025 Jan 28,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11838327'>Interactions between motor cortical forelimb regions and their influence on muscles reorganize across behaviors.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39974973&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11838327/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39974973'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11838327/'>Cited By, Google</a>", ,39974973,2025,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
DP2DA051912,"Department of Microbiology-Immunology, Feinberg School of Medicine, Northwestern University, Chicago, IL 60611, USA.",2025,"Awakoaiye, Bakare; Dangi, Tanushree; Penaloza-MacMaster, Pablo",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39990358'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11844364,39990358,2025 Feb 11,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11844364'>Effects of protein boosters on antibody responses.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39990358&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11844364/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39990358'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11844364/'>Cited By, Google</a>", ,39990358,2025,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01LM013337,"Division of Biostatistics and Informatics, Department of Preventive Medicine, Northwestern University, Chicago, IL 60611, USA.",2025,"Zhou, Xinyu; Zhou, Jiaqi; Wang, Chiyu; Xie, Qianqian; Ding, Kaize; Mao, Chengsheng; Liu, Yuntian; Cao, Zhiyuan; Chu, Huangrui; Chen, Xi; Xu, Hua; Larson, Heidi J; Luo, Yuan",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39990576'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11844576,39990576,2025 Feb 10,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11844576'>PH-LLM: Public Health Large Language Models for Infoveillance.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39990576&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11844576/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39990576'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11844576/'>Cited By, Google</a>", ,39990576,2025,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
DP5OD028123,"Northwestern University Feinberg School of Medicine, Chicago, IL, USA.",2025,"Cohen, Katherine A; Bruns, Eric J; Schleider, Jessica L",England,1475-357X,3,<a href='https://pubmed.ncbi.nlm.nih.gov/40018868'>Child and adolescent mental health</a>,Child Adolesc Ment Health,30,eng,308-310,12351202,40018868,2025 Sep,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/12351202'>Debate: Where to next for universal school-based mental health interventions? Tensions in prevention - To build better school-based programming, we must start with what we know.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=40018868&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12351202/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=40018868'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12351202/'>Cited By, Google</a>", ,40018868,2025,1475357X,child adolesc ment health,,,,Child Adolesc Ment Health,Unknown,,False,False,False,
R01CA120813,"Department of Neurological Surgery, Northwestern University, Chicago, IL.",2025,"Najem, Hinda; Pacheco, Sebastian; Turunen, Jillyn; Tripathi, Shashwat; Steffens, Alicia; McCortney, Kathleen; Walshon, Jordain; Chandler, James; Stupp, Roger; Lesniak, Maciej S; Horbinski, Craig M; Winkowski, Dan; Kowal, Joanna; Burks, Jared K; Heimberger, Amy B",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/40027731'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11870576,40027731,2025 Feb 19,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11870576'>High Dimensional Proteomic Multiplex Imaging of the Central Nervous System Using the COMET™ System.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=40027731&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11870576/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=40027731'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11870576/'>Cited By, Google</a>", ,40027731,2025,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
T32MH067564, ,2025,"Cross, Zachariah R; Gray, Samantha M; Dede, Adam J O; Rivera, Yessenia M; Yin, Qin; Vahidi, Parisa; Rau, Elias M B; Cyr, Christopher; Holubecki, Ania M; Asano, Eishi; Lin, Jack J; McManus, Olivia Kim; Sattar, Shifteh; Saez, Ignacio; Girgis, Fady; King-Stephens, David; Weber, Peter B; Laxer, Kenneth D; Schuele, Stephan U; Rosenow, Joshua M; Wu, Joyce Y; Lam, Sandi K; Raskin, Jeffrey S; Chang, Edward F; Shaikhouni, Ammar; Brunner, Peter; Roland, Jarod L; Braga, Rodrigo M; Knight, Robert T; Ofen, Noa; Johnson, Elizabeth L",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39574667'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11581045,39574667,2025 Apr 16,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11581045'>The development of aperiodic neural activity in the human brain.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39574667&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11581045/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39574667'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11581045/'>Cited By, Google</a>", ,39574667,2025,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
T32DK077662,"Department of Surgery, University of Michigan, Ann Arbor, Michigan.",2025,"Obayemi, Joy E; Shaw, Brian I; Greenberg, Goni-Katz; Henson, Jackie; McElroy, Lisa M",United States,1531-7013,1,<a href='https://pubmed.ncbi.nlm.nih.gov/39629498'>Current opinion in organ transplantation</a>,Curr Opin Organ Transplant,30,eng,37-45,11960841,39629498,2025 Feb 01,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11960841'>Ensuring equity in psychosocial risk assessment for solid organ transplantation: a review.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39629498&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11960841/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39629498'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11960841/'>Cited By, Google</a>", ,39629498,2025,15317013,curr opin organ transplant,,,,Curr Opin Organ Transplant,Unknown,,False,False,False,
R37NS061963,"Department of Neuroscience, Feinberg School of Medicine, Northwestern University, Chicago, Illinois, USA.",2025,"Piña Novo, Daniela; Gao, Mang; Fischer, Rita; Richevaux, Louis; Yu, Jianing; Barrett, John M; Shepherd, Gordon M G",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39677687'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11642753,39677687,2025 Mar 13,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11642753'>Cortical dynamics in hand/forelimb S1 and M1 evoked by brief photostimulation of the mouse's hand.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39677687&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11642753/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39677687'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11642753/'>Cited By, Google</a>", ,39677687,2025,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01GM105847,"Department of Comparative Biosciences, University of Illinois at Urbana-Champaign, Urbana, IL, USA.",2025,"Liu, Ning; Kawamura, Ryo; Qiang, Wenan; Londono, Daniela; Balboula, Ahmed; Marko, John F; Qiao, Huanyu",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39677774'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11643109,39677774,2025 May 27,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11643109'>Isolation and manipulation of meiotic spindles from mouse oocytes reveals migration regulated by pulling force during asymmetric division.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39677774&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11643109/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39677774'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11643109/'>Cited By, Google</a>", ,39677774,2025,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
U01CA220401,"From the Department of Pathology, Northwestern University Feinberg School of Medicine, Chicago, Illinois (Goldstein, Nateghi, Cooper).",2025,"Goldstein, Jeffery A; Nateghi, Ramin; Cooper, Lee A D",United States,1543-2165,6,<a href='https://pubmed.ncbi.nlm.nih.gov/39370142'>Archives of pathology & laboratory medicine</a>,Arch Pathol Lab Med,149,eng,503-510,12306973,39370142,2025 Jun 01,"Machine Learning Assessment of Gestational Age in Accelerated Maturation, Delayed Maturation, Villous Edema, Chorangiosis, and Intrauterine Fetal Demise.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39370142&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12306973/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39370142'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12306973/'>Cited By, Google</a>", ,39370142,2025,15432165,arch pathol lab med,,,,Arch Pathol Lab Med,Unknown,,False,False,False,
K00AG068511,"Stowers Institute for Medical Research, Kansas City, MO.",2025,"Gama, Alejandro Rodriguez; Miller, Tayla; Venkatesan, Shriram; Lange, Jeffrey J; Wu, Jianzheng; Song, Xiaoqing; Bradford, Dan; Cook, Malcolm; Unruh, Jay R; Halfmann, Randal",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/36993308'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10055258,36993308,2025 Jun 06,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10055258'>Protein phase change batteries drive innate immune signaling and cell fate.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36993308&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10055258/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36993308'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10055258/'>Cited By, Google</a>", ,36993308,2025,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
DP2NS120847, ,2025,"Saiki-Ishikawa, Akiko; Agrios, Mark; Savya, Sajishnu; Forrest, Adam; Sroussi, Hannah; Hsu, Sarah; Basrai, Diya; Xu, Feihong; Miri, Andrew",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38798685'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11118350,38798685,2025 Mar 07,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11118350'>Hierarchy between forelimb premotor and primary motor cortices and its manifestation in their firing patterns.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38798685&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11118350/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38798685'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11118350/'>Cited By, Google</a>", ,38798685,2025,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
P30AG072977, ,2025,"Wood, Kathryn A; Ko, Yi-An; Han, Feier; Thunell, Johanna; Zissimopoulos, Julie; Wharton, Whitney",United States,1550-5049,5,<a href='https://pubmed.ncbi.nlm.nih.gov/39737787'>The Journal of cardiovascular nursing</a>,J Cardiovasc Nurs,40,eng,452-460,12206932,39737787,2025 Sep-Oct 01,Warfarin Versus Non-Vitamin K Inhibitors Medications and Cognitive Disease Progression in Atrial Fibrillation.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39737787&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12206932/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39737787'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12206932/'>Cited By, Google</a>", ,39737787,2025,15505049,j cardiovasc nurs,,,,J Cardiovasc Nurs,Unknown,,False,False,False,
K99AI183290,"Departments of Molecular Biosciences, Chemistry and Chemical and Biological Engineering and the Feinberg School of Medicine, Northwestern University, Evanston, IL, USA.",2025,"Su, Pei; McGee, John P; Hollas, Michael A R; Fellers, Ryan T; Durbin, Kenneth R; Greer, Joseph B; Early, Bryan P; Yip, Ping F; Zabrouskov, Vlad; Srzentić, Kristina; Senko, Michael W; Compton, Philip D; Kelleher, Neil L; Kafader, Jared O",England,1750-2799,6,<a href='https://pubmed.ncbi.nlm.nih.gov/39747675'>Nature protocols</a>,Nat Protoc,20,eng,1485-1508,12151780,39747675,2025 Jun,Standardized workflow for multiplexed charge detection mass spectrometry on orbitrap analyzers.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39747675&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12151780/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39747675'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12151780/'>Cited By, Google</a>", ,39747675,2025,17502799,nat protoc,,,,Nat Protoc,Unknown,,False,False,False,
UL1TR001422,"University of Delaware, Newark, DE, US.",2025,"Mottalib, Md Mozaharul; Phan, Thao-Ly T; Bramante, Carolyn T; Chute, Christopher G; Pyles, Lee A; Beheshti, Rahmatollah",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39802785'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11722509,39802785,2025 Jan 05,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11722509'>Impact of COVID-19 Diagnosis on Weight Trajectories of Children in the US National COVID Cohort Collaborative.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39802785&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11722509/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39802785'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11722509/'>Cited By, Google</a>", ,39802785,2025,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
