_issn_norm,_journal_label,_publisher,apc,papers,uncovered_total,within_cap
1559064X,J Expo Sci Environ Epidemiol,Springer Nature,5490.0,3,10470.0,False
14321203,Hum Genet,Springer Nature,5490.0,1,3490.0,False
15737209,Angiogenesis,Springer Nature,5490.0,1,3490.0,False
15457885,PLoS Biol,Public Library of Science (PLoS),5500.0,15,52500.0,False
15277755,J Clin Oncol,American Society of Clinical Oncology (ASCO),5500.0,12,42000.0,False
26881535,JCO Oncol Pract,American Society of Clinical Oncology (ASCO),5500.0,12,42000.0,False
1469994X,Nicotine Tob Res,Oxford University Press (OUP),5500.0,5,17500.0,False
16000641,J Hepatol,Elsevier,5500.0,2,7000.0,False
17553245,Cardiovasc Res,Oxford University Press (OUP),5516.55,3,10549.650000000001,False
14683288,Gut,BMJ,5537.0,3,10611.0,False
18734235,Biosens Bioelectron,Elsevier,5540.0,4,14160.0,False
14765462,Gene Ther,Springer Nature,5590.0,2,7180.0,False
15346293,Curr Neurol Neurosci Rep,Springer Nature,5590.0,1,3590.0,False
22111247,Cell Rep,Elsevier,5620.0,138,499560.0,False
26663791,Cell Rep Med,Elsevier,5620.0,18,65160.0,False
1879016X,Pharmacol Ther,Elsevier,5660.0,3,10980.0,False
14320738,Arch Toxicol,Springer Nature,5690.0,1,3690.0,False
15588238,J Clin Invest,American Society for Clinical Investigation,5700.0,251,928700.0,False
14602156,Brain,Oxford University Press (OUP),5702.4,37,136988.8,False
00108545,Coord Chem Rev,Elsevier,5740.0,1,3740.0,False
25895370,EClinicalMedicine,Elsevier,5780.0,4,15120.0,False
15213773,Angew Chem Int Ed Engl,Wiley,5790.0,12,45480.0,False
16136829,Small,Wiley,5790.0,6,22740.0,False
14765403,Cell Death Differ,Springer Nature,5790.0,4,15160.0,False
1616301X,Adv Funct Mater,Wiley,5790.0,1,3790.0,False
14765594,Oncogene,Springer Nature,5990.0,23,91770.0,False
10916490,Proc Natl Acad Sci U S A,Proceedings of the National Academy of Sciences,5995.0,223,890885.0,False
15408140,J Cell Biol,Rockefeller University Press,6000.0,51,204000.0,False
23806591,JAMA Cardiol,American Medical Association (AMA),6000.0,31,124000.0,False
15409538,J Exp Med,Rockefeller University Press,6000.0,24,96000.0,False
21686211,JAMA Pediatr,American Medical Association (AMA),6000.0,12,48000.0,False
21686114,JAMA Intern Med,American Medical Association (AMA),6000.0,9,36000.0,False
21686157,JAMA Neurol,American Medical Association (AMA),6000.0,7,28000.0,False
23742445,JAMA Oncol,American Medical Association (AMA),6000.0,7,28000.0,False
21686262,JAMA Surg,American Medical Association (AMA),6000.0,6,24000.0,False
21686238,JAMA Psychiatry,American Medical Association (AMA),6000.0,4,16000.0,False
21686084,JAMA Dermatol,American Medical Association (AMA),6000.0,3,12000.0,False
21686173,JAMA Ophthalmol,American Medical Association (AMA),6000.0,1,4000.0,False
10963650,Semin Cancer Biol,Elsevier,6060.0,5,20300.0,False
15214095,Adv Mater,Wiley,6070.0,13,52910.0,False
13697021,Mater Today (Kidlington),Elsevier,6070.0,1,4070.0,False
15229645,Eur Heart J,Oxford University Press (OUP),6130.8,8,33046.4,False
15292401,J Neurosci,Society for Neuroscience,6270.0,77,328790.0,False
23523964,EBioMedicine,Elsevier,6360.0,13,56680.0,False
15491676,PLoS Med,Public Library of Science (PLoS),6460.0,5,22300.0,False
15280020,Blood,American Society of Hematology,6600.0,28,128800.0,False
2666979X,Cell Genom,Elsevier,6675.0,4,18700.0,False
25425196,Lancet Planet Health,Elsevier,6680.0,4,18720.0,False
24682667,Lancet Public Health,Elsevier,6680.0,3,14040.0,False
2214109X,Lancet Glob Health,Elsevier,6680.0,2,9360.0,False
23524650,Lancet Child Adolesc Health,Elsevier,6680.0,2,9360.0,False
25897500,Lancet Digit Health,Elsevier,6680.0,1,4680.0,False
18731635,Prog Retin Eye Res,Elsevier,6710.0,4,18840.0,False
21983844,Adv Sci (Weinh),Wiley,6730.0,16,75680.0,False
20411723,Nat Commun,Springer Nature,6990.0,295,1472050.0,False
15388514,Mol Cancer Ther,American Association for Cancer Research (AACR),7000.0,20,100000.0,False
15573125,Mol Cancer Res,American Association for Cancer Research (AACR),7000.0,9,45000.0,False
18790445,Curr Biol,Elsevier,7030.0,44,221320.0,False
01689525,Trends Genet,Elsevier,7030.0,7,35210.0,False
1471499X,Trends Mol Med,Elsevier,7030.0,6,30180.0,False
18733735,Trends Pharmacol Sci,Elsevier,7030.0,6,30180.0,False
24058025,Trends Cancer,Elsevier,7030.0,6,30180.0,False
14714981,Trends Immunol,Elsevier,7030.0,5,25150.0,False
1878108X,Trends Neurosci,Elsevier,7030.0,5,25150.0,False
18793088,Trends Cell Biol,Elsevier,7030.0,5,25150.0,False
18793061,Trends Endocrinol Metab,Elsevier,7030.0,4,20120.0,False
14715007,Trends Parasitol,Elsevier,7030.0,3,15090.0,False
18784380,Trends Microbiol,Elsevier,7030.0,3,15090.0,False
09680004,Trends Biochem Sci,Elsevier,7030.0,2,10060.0,False
1879307X,Trends Cogn Sci,Elsevier,7030.0,2,10060.0,False
15583597,J Am Coll Cardiol,Elsevier,7166.0,18,92988.0,False
14744465,Lancet Neurol,Elsevier,7280.0,14,73920.0,False
22132619,Lancet Respir Med,Elsevier,7280.0,11,58080.0,False
14745488,Lancet Oncol,Elsevier,7280.0,5,26400.0,False
14744457,Lancet Infect Dis,Elsevier,7280.0,2,10560.0,False
22138595,Lancet Diabetes Endocrinol,Elsevier,7280.0,1,5280.0,False
22150374,Lancet Psychiatry,Elsevier,7280.0,1,5280.0,False
23523018,Lancet HIV,Elsevier,7280.0,1,5280.0,False
17561833,BMJ,BMJ,7525.0,5,27625.0,False
1474547X,Lancet,Elsevier,7890.0,7,41230.0,False
14693178,EMBO Rep,Springer Nature,7990.0,12,71880.0,False
14602075,EMBO J,Springer Nature,7990.0,5,29950.0,False
17574684,EMBO Mol Med,Springer Nature,7990.0,5,29950.0,False
17444292,Mol Syst Biol,Springer Nature,7990.0,2,11980.0,False
15573265,Clin Cancer Res,American Association for Cancer Research (AACR),8000.0,55,330000.0,False
15387445,Cancer Res,American Association for Cancer Research (AACR),8000.0,31,186000.0,False
23266074,Cancer Immunol Res,American Association for Cancer Research (AACR),8000.0,8,48000.0,False
10780432,Clin Cancer Res,American Association for Cancer Research (AACR),8000.0,5,30000.0,False
24519448,Cell Chem Biol,Elsevier,9350.0,14,102900.0,False
24054720,Cell Syst,Elsevier,9350.0,9,66150.0,False
18784186,Structure,Elsevier,9350.0,7,51450.0,False
24519294,Chem,Elsevier,9350.0,3,22050.0,False
25902385,Matter,Elsevier,9350.0,1,7350.0,False
10974164,Mol Cell,Elsevier,10400.0,71,596400.0,False
10974199,Neuron,Elsevier,10400.0,41,344400.0,False
19327420,Cell Metab,Elsevier,10400.0,33,277200.0,False
18781551,Dev Cell,Elsevier,10400.0,16,134400.0,False
10974180,Immunity,Elsevier,10400.0,15,126000.0,False
18759777,Cell Stem Cell,Elsevier,10400.0,11,92400.0,False
18783686,Cancer Cell,Elsevier,10400.0,1,8400.0,False
21598290,Cancer Discov,American Association for Cancer Research (AACR),11000.0,18,162000.0,False
10974172,Cell,Elsevier,11400.0,21,197400.0,False
14764687,Nature,Springer Nature,12690.0,104,1111760.0,False
15292916,Nat Immunol,Springer Nature,12690.0,46,491740.0,False
15461726,Nat Neurosci,Springer Nature,12690.0,37,395530.0,False
15461718,Nat Genet,Springer Nature,12690.0,33,352770.0,False
1546170X,Nat Med,Springer Nature,12690.0,27,288630.0,False
15524469,Nat Chem Biol,Springer Nature,12690.0,20,213800.0,False
14764679,Nat Cell Biol,Springer Nature,12690.0,18,192420.0,False
25225812,Nat Metab,Springer Nature,12690.0,18,192420.0,False
15487105,Nat Methods,Springer Nature,12690.0,17,181730.0,False
2157846X,Nat Biomed Eng,Springer Nature,12690.0,13,138970.0,False
26628465,Nat Aging,Springer Nature,12690.0,13,138970.0,False
15461696,Nat Biotechnol,Springer Nature,12690.0,12,128280.0,False
20585276,Nat Microbiol,Springer Nature,12690.0,7,74830.0,False
17554349,Nat Chem,Springer Nature,12690.0,5,53450.0,False
26621347,Nat Cancer,Springer Nature,12690.0,5,53450.0,False
27310590,Nat Cardiovasc Res,Springer Nature,12690.0,4,42760.0,False
17483395,Nat Nanotechnol,Springer Nature,12690.0,3,32070.0,False
2397334X,Nat Ecol Evol,Springer Nature,12690.0,3,32070.0,False
25201158,Nat Catal,Springer Nature,12690.0,3,32070.0,False
14761122,Nat Mater,Springer Nature,12690.0,2,21380.0,False
15459985,Nat Struct Mol Biol,Springer Nature,12690.0,2,21380.0,False
14764660,Nat Mater,Springer Nature,12690.0,1,10690.0,False
23973374,Nat Hum Behav,Springer Nature,12690.0,1,10690.0,False
26628457,Nat Comput Sci,Springer Nature,12690.0,1,10690.0,False
